node  /     MFPT      /   FPT variance
   1	2.937073e+00	2.270296e+01
   2	2.994891e+00	1.669284e+01
   3	2.956261e+00	8.175738e+00
   4	2.612216e+00	3.615301e+00
   5	2.446286e+00	2.786410e+00
   6	2.570719e+00	1.678482e+00
   7	1.991217e+00	1.736425e+00
   8	1.501777e+00	2.657091e+00
   9	2.060844e+00	1.460135e+00
  10	1.563237e+00	1.718772e+00
  11	2.015788e+00	5.300389e+00
  12	1.530929e+00	1.354975e+01
